apm,apm_variance,error_rate,action_gap_mean,apm_vs_baseline,replay_id,player_id,window_idx,match_pct,fatigue_score,fatigue_binary
587.5,1573.6875,0.2468,0.1021,0.017,rep_01956,rep_01956_p2,1,0.122,0.1324,0
499.0,42.75,0.2174,0.1203,-0.1362,rep_01956,rep_01956_p2,2,0.243,0.1815,0
537.5,766.6875,0.2344,0.1114,-0.0695,rep_01956,rep_01956_p2,3,0.365,0.1608,0
495.0,792.75,0.2192,0.1199,-0.1431,rep_01956,rep_01956_p2,4,0.487,0.1873,0
537.5,1494.6875,0.293,0.1116,-0.0695,rep_01956,rep_01956_p2,5,0.608,0.2639,0
452.0,577.5,0.2865,0.1328,-0.2175,rep_01956,rep_01956_p2,6,0.73,0.3672,1
475.0,1162.25,0.3179,0.1264,-0.1777,rep_01956,rep_01956_p2,7,0.852,0.39,1
409.5,17340.6875,0.9853,0.1466,-0.2653,rep_01956,rep_01956_p7,0,0.0,0.2507,0
865.5,214.6875,0.9879,0.0691,0.5529,rep_01956,rep_01956_p7,1,0.122,0.0004,0
761.0,727.25,0.9882,0.0789,0.3654,rep_01956,rep_01956_p7,2,0.243,0.0005,0
576.0,2384.0,0.987,0.0982,0.0335,rep_01956,rep_01956_p7,3,0.365,0.0484,0
671.0,1946.25,0.9747,0.0885,0.2039,rep_01956,rep_01956_p7,4,0.487,0.0,0
452.0,784.5,0.9845,0.1311,-0.189,rep_01956,rep_01956_p7,5,0.608,0.1886,0
559.5,1541.1875,0.9902,0.1073,0.0039,rep_01956,rep_01956_p7,6,0.73,0.0623,0
593.0,1831.25,0.9907,0.1012,0.064,rep_01956,rep_01956_p7,7,0.852,0.0361,0
497.5,462.1875,0.2352,0.1206,0.0336,rep_01960,rep_01960_p2,0,0.0,0.0,0
461.0,193.25,0.3612,0.1301,-0.0422,rep_01960,rep_01960_p2,1,0.103,0.09,0
443.0,1472.25,0.3296,0.1354,-0.0796,rep_01960,rep_01960_p2,2,0.207,0.0854,0
423.0,14.25,0.3239,0.1414,-0.1212,rep_01960,rep_01960_p2,3,0.31,0.1101,0
446.5,380.6875,0.2889,0.1344,-0.0724,rep_01960,rep_01960_p2,4,0.414,0.0486,0
475.0,344.25,0.2621,0.1264,-0.0132,rep_01960,rep_01960_p2,5,0.517,0.0061,0
471.0,257.25,0.2389,0.1273,-0.0215,rep_01960,rep_01960_p2,6,0.62,0.0117,0
510.5,1512.6875,0.2674,0.1176,0.0606,rep_01960,rep_01960_p2,7,0.724,0.0,0
405.5,369.6875,0.2774,0.1477,-0.1575,rep_01960,rep_01960_p2,8,0.827,0.1126,0
496.5,410.6875,0.1823,0.1206,0.088,rep_01960,rep_01960_p5,0,0.0,0.0,0
410.0,419.0,0.2463,0.1463,-0.1015,rep_01960,rep_01960_p5,1,0.103,0.1118,0
470.5,405.1875,0.2561,0.1272,0.031,rep_01960,rep_01960_p5,2,0.207,0.0585,0
464.5,251.1875,0.3111,0.1284,0.0179,rep_01960,rep_01960_p5,3,0.31,0.1355,0
452.5,15.1875,0.2773,0.1326,-0.0084,rep_01960,rep_01960_p5,4,0.414,0.089,0
482.0,273.5,0.2417,0.1243,0.0562,rep_01960,rep_01960_p5,5,0.517,0.0384,0
507.5,610.1875,0.3034,0.1181,0.1121,rep_01960,rep_01960_p5,6,0.62,0.1247,0
482.0,153.5,0.4004,0.1241,0.0562,rep_01960,rep_01960_p5,7,0.724,0.2605,0
469.0,1712.75,0.2772,0.1274,0.0278,rep_01960,rep_01960_p5,8,0.827,0.0881,0
368.0,740.5,0.3274,0.1628,-0.0483,rep_01964,rep_01964_p1,0,0.0,0.1216,0
471.5,1807.1875,0.2587,0.1269,0.2194,rep_01964,rep_01964_p1,1,0.082,0.0,0
564.5,58.1875,0.2312,0.1062,0.4599,rep_01964,rep_01964_p1,2,0.163,0.0,0
720.5,1344.1875,0.2255,0.0833,0.8634,rep_01964,rep_01964_p1,3,0.245,0.0,0
741.5,994.6875,0.1591,0.0808,0.9177,rep_01964,rep_01964_p1,4,0.327,0.0,0
697.0,953.25,0.2095,0.0861,0.8026,rep_01964,rep_01964_p1,5,0.408,0.0,0
883.5,2086.6875,0.1686,0.0679,1.2849,rep_01964,rep_01964_p1,6,0.49,0.0,0
826.0,326.5,0.164,0.0724,1.1362,rep_01964,rep_01964_p1,7,0.572,0.0,0
712.5,309.6875,0.2218,0.0841,0.8427,rep_01964,rep_01964_p1,8,0.654,0.0,0
661.0,796.75,0.2247,0.0902,0.7095,rep_01964,rep_01964_p1,9,0.735,0.0,0
640.5,4473.1875,0.1819,0.0935,0.6565,rep_01964,rep_01964_p1,10,0.817,0.0,0
658.0,305.5,0.2211,0.0911,0.7017,rep_01964,rep_01964_p1,11,0.899,0.0,0
300.5,3425.6875,0.9983,0.1999,-0.0629,rep_01964,rep_01964_p4,0,0.0,0.1153,0
415.0,1253.25,1.0,0.14,0.2942,rep_01964,rep_01964_p4,1,0.082,0.0003,0
465.5,468.1875,1.0,0.1235,0.4517,rep_01964,rep_01964_p4,2,0.163,0.0003,0
591.5,3773.1875,1.0,0.1004,0.8446,rep_01964,rep_01964_p4,3,0.245,0.0003,0
536.0,4817.0,1.0,0.1112,0.6715,rep_01964,rep_01964_p4,4,0.327,0.0003,0
545.5,4171.1875,1.0,0.1101,0.7011,rep_01964,rep_01964_p4,5,0.408,0.0003,0
591.0,1052.75,1.0,0.1015,0.843,rep_01964,rep_01964_p4,6,0.49,0.0003,0
632.5,1185.1875,1.0,0.0949,0.9725,rep_01964,rep_01964_p4,7,0.572,0.0003,0
540.5,8008.1875,1.0,0.111,0.6856,rep_01964,rep_01964_p4,8,0.654,0.0003,0
626.5,7806.6875,1.0,0.0905,0.9537,rep_01964,rep_01964_p4,9,0.735,0.0003,0
620.5,18420.6875,1.0,0.0942,0.935,rep_01964,rep_01964_p4,10,0.817,0.0003,0
702.0,1811.0,1.0,0.0849,1.1892,rep_01964,rep_01964_p4,11,0.899,0.0003,0
412.0,33.5,0.3447,0.1455,-0.0136,rep_01975,rep_01975_p1,0,0.0,0.012,0
426.5,129.6875,0.4291,0.1407,0.0211,rep_01975,rep_01975_p1,1,0.107,0.0327,0
464.5,242.1875,0.2874,0.1293,0.1121,rep_01975,rep_01975_p1,2,0.214,0.0,0
503.0,369.25,0.2038,0.1192,0.2043,rep_01975,rep_01975_p1,3,0.321,0.0,0
484.5,837.6875,0.258,0.1237,0.16,rep_01975,rep_01975_p1,4,0.427,0.0,0
503.0,2271.25,0.338,0.1192,0.2043,rep_01975,rep_01975_p1,5,0.534,0.0,0
530.5,766.6875,0.3007,0.1127,0.2702,rep_01975,rep_01975_p1,6,0.641,0.0,0
575.5,393.1875,0.2971,0.1041,0.3779,rep_01975,rep_01975_p1,7,0.748,0.0,0
595.0,725.25,0.3176,0.1009,0.4246,rep_01975,rep_01975_p1,8,0.855,0.0,0
495.0,1128.75,0.4384,0.1212,-0.0382,rep_01975,rep_01975_p8,0,0.0,0.1352,0
511.0,2372.75,0.182,0.1173,-0.0071,rep_01975,rep_01975_p8,1,0.107,0.0,0
632.5,2003.1875,0.1692,0.0948,0.229,rep_01975,rep_01975_p8,2,0.214,0.0,0
654.5,3044.1875,0.1589,0.0917,0.2717,rep_01975,rep_01975_p8,3,0.321,0.0,0
624.5,1014.6875,0.1785,0.096,0.2134,rep_01975,rep_01975_p8,4,0.427,0.0,0
704.5,1010.1875,0.1526,0.0852,0.3688,rep_01975,rep_01975_p8,5,0.534,0.0,0
679.0,9756.25,0.1848,0.0883,0.3193,rep_01975,rep_01975_p8,6,0.641,0.0,0
731.5,1179.6875,0.1654,0.0819,0.4213,rep_01975,rep_01975_p8,7,0.748,0.0,0
676.0,5.5,0.2019,0.0887,0.3135,rep_01975,rep_01975_p8,8,0.855,0.0,0
659.0,3340.25,0.3596,0.091,-0.0323,rep_01976,rep_01976_p3,0,0.0,0.0556,0
679.0,577.25,0.2658,0.0882,-0.0029,rep_01976,rep_01976_p3,1,0.077,0.0,0
651.5,130.1875,0.2348,0.0911,-0.0433,rep_01976,rep_01976_p3,2,0.153,0.0164,0
851.5,90.6875,0.2049,0.0703,0.2504,rep_01976,rep_01976_p3,3,0.23,0.0,0
729.5,617.6875,0.2385,0.0819,0.0712,rep_01976,rep_01976_p3,4,0.306,0.0,0
709.5,1204.6875,0.2262,0.0845,0.0419,rep_01976,rep_01976_p3,5,0.383,0.0,0
799.0,344.75,0.229,0.0751,0.1733,rep_01976,rep_01976_p3,6,0.459,0.0,0
880.0,1881.5,0.1659,0.0682,0.2922,rep_01976,rep_01976_p3,7,0.536,0.0,0
956.0,924.5,0.2082,0.0627,0.4038,rep_01976,rep_01976_p3,8,0.612,0.0,0
832.0,242.5,0.2127,0.0721,0.2217,rep_01976,rep_01976_p3,9,0.689,0.0,0
944.0,894.5,0.2188,0.0636,0.3862,rep_01976,rep_01976_p3,10,0.765,0.0,0
1037.5,1349.1875,0.199,0.0578,0.5235,rep_01976,rep_01976_p3,11,0.842,0.0,0
851.0,34222.25,0.2074,0.0577,0.2496,rep_01976,rep_01976_p3,12,0.918,0.0,0
338.0,14502.5,0.9896,0.1777,-0.3249,rep_01976,rep_01976_p8,0,0.0,0.2837,0
798.0,814.5,0.99,0.075,0.5939,rep_01976,rep_01976_p8,1,0.077,0.0001,0
704.0,1268.5,0.9766,0.085,0.4061,rep_01976,rep_01976_p8,2,0.153,0.0,0
746.5,515.6875,0.9672,0.0804,0.491,rep_01976,rep_01976_p8,3,0.23,0.0,0
626.0,3186.0,0.9673,0.0952,0.2503,rep_01976,rep_01976_p8,4,0.306,0.0,0
666.5,1183.1875,0.976,0.0896,0.3312,rep_01976,rep_01976_p8,5,0.383,0.0,0
684.0,1563.5,0.9773,0.0868,0.3662,rep_01976,rep_01976_p8,6,0.459,0.0,0
587.0,732.75,0.9881,0.1022,0.1724,rep_01976,rep_01976_p8,7,0.536,0.0,0
534.0,3102.5,0.9888,0.1113,0.0666,rep_01976,rep_01976_p8,8,0.612,0.0299,0
608.5,5420.6875,0.9384,0.0964,0.2154,rep_01976,rep_01976_p8,9,0.689,0.0,0
589.0,10016.25,0.983,0.1017,0.1764,rep_01976,rep_01976_p8,10,0.765,0.0,0
588.5,1567.1875,0.9805,0.1014,0.1754,rep_01976,rep_01976_p8,11,0.842,0.0,0
403.0,6286.25,0.9888,0.1295,-0.1951,rep_01976,rep_01976_p8,12,0.918,0.1502,0
451.5,19200.6875,0.9989,0.133,-0.184,rep_01978,rep_01978_p2,0,0.0,0.0979,0
596.0,6984.5,1.0,0.0994,0.0771,rep_01978,rep_01978_p2,1,0.111,0.0002,0
554.5,4824.6875,1.0,0.1039,0.0021,rep_01978,rep_01978_p2,2,0.222,0.0002,0
657.0,3186.25,1.0,0.0908,0.1873,rep_01978,rep_01978_p2,3,0.333,0.0002,0
712.5,7449.1875,1.0,0.0842,0.2877,rep_01978,rep_01978_p2,4,0.444,0.0002,0
660.5,2450.6875,1.0,0.0909,0.1937,rep_01978,rep_01978_p2,5,0.555,0.0002,0
765.5,1734.6875,1.0,0.0768,0.3834,rep_01978,rep_01978_p2,6,0.666,0.0002,0
362.0,3738.5,1.0,0.1572,-0.3458,rep_01978,rep_01978_p2,7,0.777,0.2251,0
747.0,887.25,1.0,0.0794,0.35,rep_01978,rep_01978_p2,8,0.888,0.0002,0
425.0,14935.25,0.9965,0.1413,-0.2066,rep_01978,rep_01978_p7,0,0.0,0.1187,0
596.5,6940.6875,0.9983,0.0995,0.1136,rep_01978,rep_01978_p7,1,0.111,0.0003,0
555.5,4736.1875,0.9982,0.1036,0.037,rep_01978,rep_01978_p7,2,0.222,0.0002,0
651.5,3588.6875,0.9992,0.0915,0.2162,rep_01978,rep_01978_p7,3,0.333,0.0005,0
713.5,7501.1875,0.9986,0.0841,0.332,rep_01978,rep_01978_p7,4,0.444,0.0004,0
662.0,2487.5,1.0,0.0907,0.2358,rep_01978,rep_01978_p7,5,0.555,0.0008,0
758.0,1461.5,1.0,0.0776,0.4151,rep_01978,rep_01978_p7,6,0.666,0.0008,0
372.0,3236.5,0.9987,0.1528,-0.3055,rep_01978,rep_01978_p7,7,0.777,0.19,0
751.5,791.1875,0.9987,0.0796,0.4029,rep_01978,rep_01978_p7,8,0.888,0.0004,0
549.5,751.1875,0.3794,0.1092,0.0348,rep_01988,rep_01988_p0,0,0.0,0.0853,0
473.0,159.25,0.2114,0.1269,-0.1092,rep_01988,rep_01988_p0,1,0.107,0.0524,0
444.0,234.0,0.259,0.1349,-0.1638,rep_01988,rep_01988_p0,2,0.215,0.0943,0
421.0,502.25,0.2411,0.1415,-0.2072,rep_01988,rep_01988_p0,3,0.322,0.128,0
448.0,122.5,0.2757,0.1333,-0.1563,rep_01988,rep_01988_p0,4,0.429,0.0877,0
405.0,148.25,0.3173,0.1481,-0.2373,rep_01988,rep_01988_p0,5,0.536,0.1771,0
442.0,480.5,0.3122,0.1353,-0.1676,rep_01988,rep_01988_p0,6,0.644,0.114,0
431.0,820.25,0.2343,0.1387,-0.1883,rep_01988,rep_01988_p0,7,0.751,0.1135,0
504.0,2348.5,0.3661,0.1188,-0.0508,rep_01988,rep_01988_p0,8,0.858,0.0802,0
387.5,1889.1875,0.1265,0.1546,-0.1667,rep_01988,rep_01988_p2,0,0.0,0.1841,0
663.5,701.1875,0.1349,0.09,0.4269,rep_01988,rep_01988_p2,1,0.107,0.0096,0
595.0,180.75,0.1782,0.1007,0.2796,rep_01988,rep_01988_p2,2,0.215,0.109,0
593.0,246.75,0.1779,0.101,0.2753,rep_01988,rep_01988_p2,3,0.322,0.1083,0
691.0,557.25,0.1295,0.0868,0.486,rep_01988,rep_01988_p2,4,0.429,0.0,0
709.0,466.25,0.1079,0.0846,0.5247,rep_01988,rep_01988_p2,5,0.536,0.0,0
799.5,798.1875,0.1213,0.075,0.7194,rep_01988,rep_01988_p2,6,0.644,0.0,0
705.5,670.6875,0.1396,0.0848,0.5172,rep_01988,rep_01988_p2,7,0.751,0.0204,0
691.5,357.1875,0.175,0.0867,0.4871,rep_01988,rep_01988_p2,8,0.858,0.1017,0
306.5,136.6875,0.2936,0.196,-0.0331,rep_01992,rep_01992_p1,0,0.0,0.0461,0
349.5,103.6875,0.3205,0.1715,0.1025,rep_01992,rep_01992_p1,1,0.129,0.0131,0
365.0,511.25,0.3384,0.1643,0.1514,rep_01992,rep_01992_p1,2,0.257,0.0306,0
424.5,40.1875,0.3192,0.141,0.3391,rep_01992,rep_01992_p1,3,0.386,0.0119,0
445.0,364.75,0.3674,0.1347,0.4038,rep_01992,rep_01992_p1,4,0.514,0.059,0
472.0,1116.5,0.196,0.127,0.489,rep_01992,rep_01992_p1,5,0.643,0.0,0
399.0,385.25,0.3045,0.1499,0.2587,rep_01992,rep_01992_p1,6,0.771,0.0,0
477.0,280.25,0.2799,0.1257,-0.0409,rep_01992,rep_01992_p4,0,0.0,0.0247,0
512.0,1106.0,0.3633,0.1172,0.0295,rep_01992,rep_01992_p4,1,0.129,0.0389,0
552.0,852.5,0.3152,0.1086,0.1099,rep_01992,rep_01992_p4,2,0.257,0.0,0
417.0,695.25,0.2902,0.1435,-0.1615,rep_01992,rep_01992_p4,3,0.386,0.1147,0
537.5,1273.6875,0.2781,0.1116,0.0808,rep_01992,rep_01992_p4,4,0.514,0.0,0
510.5,551.1875,0.2723,0.1173,0.0265,rep_01992,rep_01992_p4,5,0.643,0.0,0
509.0,292.25,0.2633,0.1179,0.0235,rep_01992,rep_01992_p4,6,0.771,0.0,0
522.0,651.5,0.295,0.115,-0.0145,rep_02001,rep_02001_p3,0,0.0,0.0954,0
582.5,762.1875,0.2009,0.1029,0.0997,rep_02001,rep_02001_p3,1,0.107,0.0,0
582.0,1471.5,0.2156,0.1031,0.0988,rep_02001,rep_02001_p3,2,0.215,0.0,0
536.5,451.6875,0.2274,0.1119,0.0129,rep_02001,rep_02001_p3,3,0.322,0.0197,0
569.0,916.75,0.2794,0.1052,0.0743,rep_02001,rep_02001_p3,4,0.429,0.0381,0
614.0,341.5,0.2614,0.0977,0.1592,rep_02001,rep_02001_p3,5,0.537,0.0163,0
611.0,205.25,0.3052,0.0982,0.1536,rep_02001,rep_02001_p3,6,0.644,0.0693,0
598.5,193.6875,0.2966,0.1003,0.13,rep_02001,rep_02001_p3,7,0.751,0.0589,0
639.5,523.1875,0.269,0.0938,0.2074,rep_02001,rep_02001_p3,8,0.859,0.0255,0
458.5,303.1875,0.1887,0.131,-0.0381,rep_02001,rep_02001_p7,0,0.0,0.0569,0
539.0,1043.25,0.2152,0.111,0.1308,rep_02001,rep_02001_p7,1,0.107,0.0197,0
540.5,549.1875,0.259,0.111,0.1339,rep_02001,rep_02001_p7,2,0.215,0.0847,0
501.0,312.75,0.2495,0.1198,0.051,rep_02001,rep_02001_p7,3,0.322,0.0706,0
537.5,2112.6875,0.3247,0.1114,0.1276,rep_02001,rep_02001_p7,4,0.429,0.1823,0
557.0,422.75,0.2971,0.1076,0.1685,rep_02001,rep_02001_p7,5,0.537,0.1413,0
630.0,685.5,0.2698,0.0952,0.3217,rep_02001,rep_02001_p7,6,0.644,0.1008,0
641.0,500.25,0.3339,0.0936,0.3448,rep_02001,rep_02001_p7,7,0.751,0.196,0
608.0,843.5,0.3257,0.0987,0.2755,rep_02001,rep_02001_p7,8,0.859,0.1838,0
680.0,9501.5,0.9868,0.0882,-0.0577,rep_02002,rep_02002_p5,0,0.0,0.058,0
802.0,113.5,0.9844,0.0748,0.1113,rep_02002,rep_02002_p5,1,0.11,0.0,0
678.0,279.5,0.9867,0.0885,-0.0605,rep_02002,rep_02002_p5,2,0.219,0.06,0
622.5,1041.1875,0.9847,0.0963,-0.1374,rep_02002,rep_02002_p5,3,0.329,0.1163,0
612.0,59.0,0.9902,0.096,-0.152,rep_02002,rep_02002_p5,4,0.439,0.124,0
556.0,4802.5,0.9892,0.1072,-0.2296,rep_02002,rep_02002_p5,5,0.548,0.189,0
427.5,3993.6875,0.9848,0.1399,-0.4076,rep_02002,rep_02002_p5,6,0.658,0.3549,1
589.5,1678.6875,0.9864,0.1017,-0.1831,rep_02002,rep_02002_p5,7,0.768,0.152,0
617.0,1832.75,0.9878,0.0972,-0.145,rep_02002,rep_02002_p5,8,0.877,0.1229,0
509.5,1272.6875,0.2061,0.1178,-0.0814,rep_02002,rep_02002_p7,0,0.0,0.0671,0
617.5,1016.1875,0.2162,0.0972,0.1133,rep_02002,rep_02002_p7,1,0.11,0.0072,0
549.5,485.1875,0.2293,0.1091,-0.0093,rep_02002,rep_02002_p7,2,0.219,0.0412,0
578.0,726.5,0.2552,0.1038,0.0421,rep_02002,rep_02002_p7,3,0.329,0.0626,0
578.5,359.6875,0.2066,0.1037,0.043,rep_02002,rep_02002_p7,4,0.439,0.0,0
615.5,1585.6875,0.2356,0.0975,0.1097,rep_02002,rep_02002_p7,5,0.548,0.0347,0
647.5,1581.6875,0.2595,0.0926,0.1674,rep_02002,rep_02002_p7,6,0.658,0.0687,0
540.0,1462.5,0.2815,0.111,-0.0264,rep_02002,rep_02002_p7,7,0.768,0.1273,0
560.0,181.5,0.2652,0.1071,0.0096,rep_02002,rep_02002_p7,8,0.877,0.0799,0
568.5,265.6875,0.1829,0.1056,0.0343,rep_02004,rep_02004_p3,0,0.0,0.0,0
482.5,256.6875,0.2653,0.1233,-0.1222,rep_02004,rep_02004_p3,1,0.097,0.1115,0
475.5,243.6875,0.2545,0.1261,-0.1349,rep_02004,rep_02004_p3,2,0.195,0.1086,0
456.0,317.5,0.2182,0.1313,-0.1704,rep_02004,rep_02004_p3,3,0.292,0.0956,0
469.0,206.75,0.2623,0.1279,-0.1468,rep_02004,rep_02004_p3,4,0.39,0.1284,0
501.5,173.1875,0.349,0.1194,-0.0876,rep_02004,rep_02004_p3,5,0.487,0.1987,0
505.0,780.25,0.3119,0.1179,-0.0813,rep_02004,rep_02004_p3,6,0.585,0.1431,0
449.5,132.6875,0.2692,0.1335,-0.1822,rep_02004,rep_02004_p3,7,0.682,0.166,0
464.5,17.6875,0.3692,0.1291,-0.1549,rep_02004,rep_02004_p3,8,0.78,0.2779,0
536.0,486.5,0.2621,0.1118,-0.0249,rep_02004,rep_02004_p3,9,0.877,0.0509,0
461.0,468.75,0.3015,0.1302,0.0352,rep_02004,rep_02004_p4,0,0.0,0.0107,0
381.0,501.25,0.2808,0.1574,-0.1445,rep_02004,rep_02004_p4,1,0.097,0.0664,0
427.5,370.6875,0.3041,0.1403,-0.04,rep_02004,rep_02004_p4,2,0.195,0.0133,0
448.5,2004.6875,0.2653,0.1334,0.0071,rep_02004,rep_02004_p4,3,0.292,0.0,0
470.0,571.5,0.3202,0.1277,0.0554,rep_02004,rep_02004_p4,4,0.39,0.0299,0
476.0,166.5,0.3382,0.1259,0.0689,rep_02004,rep_02004_p4,5,0.487,0.0485,0
509.0,737.25,0.277,0.1178,0.143,rep_02004,rep_02004_p4,6,0.585,0.0,0
405.0,497.25,0.2062,0.1478,-0.0906,rep_02004,rep_02004_p4,7,0.682,0.0246,0
465.0,265.25,0.3677,0.1289,0.0442,rep_02004,rep_02004_p4,8,0.78,0.0789,0
535.5,627.1875,0.281,0.1119,0.2025,rep_02004,rep_02004_p4,9,0.877,0.0,0
525.5,172.1875,0.3016,0.1142,0.0566,rep_02009,rep_02009_p0,0,0.0,0.0,0
452.5,468.6875,0.3072,0.1324,-0.0901,rep_02009,rep_02009_p0,1,0.105,0.0548,0
549.5,2736.6875,0.313,0.1091,0.1049,rep_02009,rep_02009_p0,2,0.211,0.0085,0
542.5,64.6875,0.3659,0.1105,0.0908,rep_02009,rep_02009_p0,3,0.316,0.0606,0
515.5,844.6875,0.3812,0.1164,0.0365,rep_02009,rep_02009_p0,4,0.421,0.0757,0
463.0,654.25,0.3715,0.1296,-0.069,rep_02009,rep_02009_p0,5,0.527,0.1029,0
587.0,772.25,0.3825,0.1021,0.1803,rep_02009,rep_02009_p0,6,0.632,0.077,0
542.0,1086.0,0.286,0.1108,0.0898,rep_02009,rep_02009_p0,7,0.737,0.0,0
606.5,1198.1875,0.4007,0.0989,0.2195,rep_02009,rep_02009_p0,8,0.843,0.0949,0
385.0,20030.25,0.9961,0.156,-0.07,rep_02009,rep_02009_p2,0,0.0,0.1345,0
554.5,3011.1875,0.9892,0.1005,0.3394,rep_02009,rep_02009_p2,1,0.105,0.0,0
617.0,8570.75,0.9927,0.097,0.4903,rep_02009,rep_02009_p2,2,0.211,0.0,0
504.0,8312.0,0.9911,0.1191,0.2174,rep_02009,rep_02009_p2,3,0.316,0.0,0
605.5,4368.1875,0.9884,0.0991,0.4626,rep_02009,rep_02009_p2,4,0.421,0.0,0
575.0,8287.25,0.9878,0.1034,0.3889,rep_02009,rep_02009_p2,5,0.527,0.0,0
485.5,8240.6875,0.9846,0.1232,0.1727,rep_02009,rep_02009_p2,6,0.632,0.0,0
299.5,1746.6875,0.9733,0.1907,-0.2766,rep_02009,rep_02009_p2,7,0.737,0.2786,0
531.5,10826.6875,0.9802,0.1093,0.2838,rep_02009,rep_02009_p2,8,0.843,0.0,0
611.0,7599.25,0.9918,0.0982,0.0038,rep_02014,rep_02014_p10,0,0.0,0.0034,0
592.5,1347.1875,0.9696,0.1011,-0.0266,rep_02014,rep_02014_p10,1,0.107,0.0106,0
711.5,42.1875,0.9888,0.0842,0.1689,rep_02014,rep_02014_p10,2,0.214,0.0025,0
641.0,934.25,0.9821,0.0936,0.0531,rep_02014,rep_02014_p10,3,0.321,0.0004,0
667.5,722.6875,0.9918,0.0897,0.0967,rep_02014,rep_02014_p10,4,0.428,0.0034,0
632.5,274.1875,0.9826,0.0946,0.0392,rep_02014,rep_02014_p10,5,0.535,0.0006,0
588.5,853.6875,0.989,0.1016,-0.0331,rep_02014,rep_02014_p10,6,0.642,0.0175,0
482.5,1675.1875,0.9658,0.1242,-0.2073,rep_02014,rep_02014_p10,7,0.749,0.1484,0
603.5,565.1875,0.9983,0.0991,-0.0085,rep_02014,rep_02014_p10,8,0.856,0.0054,0
677.0,246.75,0.2659,0.0886,0.0373,rep_02014,rep_02014_p5,0,0.0,0.0555,0
590.5,1881.6875,0.1829,0.1007,-0.0953,rep_02014,rep_02014_p5,1,0.107,0.0469,0
671.5,915.6875,0.2025,0.0893,0.0289,rep_02014,rep_02014_p5,2,0.214,0.0,0
761.5,55.1875,0.2003,0.0787,0.1668,rep_02014,rep_02014_p5,3,0.321,0.0,0
844.0,3909.0,0.1783,0.071,0.2932,rep_02014,rep_02014_p5,4,0.428,0.0,0
938.5,1216.1875,0.1987,0.0639,0.4379,rep_02014,rep_02014_p5,5,0.535,0.0,0
946.5,1742.1875,0.141,0.0633,0.4502,rep_02014,rep_02014_p5,6,0.642,0.0,0
853.0,1628.75,0.1794,0.0703,0.3069,rep_02014,rep_02014_p5,7,0.749,0.0,0
933.0,2425.25,0.1618,0.0643,0.4295,rep_02014,rep_02014_p5,8,0.856,0.0,0
289.5,13067.1875,0.9879,0.2075,-0.3792,rep_02018,rep_02018_p6,0,0.0,0.294,0
708.5,3834.1875,0.9986,0.0847,0.5193,rep_02018,rep_02018_p6,1,0.113,0.0016,0
589.5,5323.6875,1.0,0.1018,0.2641,rep_02018,rep_02018_p6,2,0.227,0.002,0
595.0,3937.25,1.0,0.0989,0.2759,rep_02018,rep_02018_p6,3,0.34,0.002,0
668.5,9500.6875,1.0,0.0897,0.4335,rep_02018,rep_02018_p6,4,0.453,0.002,0
734.0,4925.0,1.0,0.0815,0.574,rep_02018,rep_02018_p6,5,0.566,0.002,0
690.5,2265.1875,1.0,0.0865,0.4807,rep_02018,rep_02018_p6,6,0.68,0.002,0
714.0,288.5,1.0,0.0841,0.5311,rep_02018,rep_02018_p6,7,0.793,0.002,0
648.0,3205.5,0.3573,0.0926,0.0485,rep_02018,rep_02018_p8,0,0.0,0.0489,0
564.0,603.5,0.2571,0.106,-0.0874,rep_02018,rep_02018_p8,1,0.113,0.0481,0
644.5,207.1875,0.2731,0.0931,0.0429,rep_02018,rep_02018_p8,2,0.227,0.0,0
738.0,2019.5,0.2446,0.0812,0.1942,rep_02018,rep_02018_p8,3,0.34,0.0,0
870.0,1197.5,0.1897,0.0689,0.4078,rep_02018,rep_02018_p8,4,0.453,0.0,0
835.0,1495.25,0.2275,0.0717,0.3511,rep_02018,rep_02018_p8,5,0.566,0.0,0
872.5,3637.6875,0.2063,0.0688,0.4118,rep_02018,rep_02018_p8,6,0.68,0.0,0
962.0,5610.5,0.1959,0.0621,0.5566,rep_02018,rep_02018_p8,7,0.793,0.0,0
567.0,614.75,0.3175,0.1058,0.0278,rep_02021,rep_02021_p1,0,0.0,0.0047,0
546.0,383.5,0.3077,0.1098,-0.0103,rep_02021,rep_02021_p1,1,0.109,0.0131,0
520.0,313.5,0.2135,0.1154,-0.0574,rep_02021,rep_02021_p1,2,0.218,0.0469,0
592.0,675.0,0.2145,0.1013,0.0731,rep_02021,rep_02021_p1,3,0.327,0.0,0
610.0,62.5,0.1549,0.0984,0.1057,rep_02021,rep_02021_p1,4,0.436,0.0,0
655.5,181.1875,0.1922,0.0915,0.1882,rep_02021,rep_02021_p1,5,0.545,0.0,0
566.5,327.1875,0.2339,0.1058,0.0269,rep_02021,rep_02021_p1,6,0.654,0.0,0
569.5,831.6875,0.1967,0.1053,0.0323,rep_02021,rep_02021_p1,7,0.763,0.0,0
573.0,748.75,0.2775,0.1046,0.0387,rep_02021,rep_02021_p1,8,0.872,0.0,0
395.0,457.25,0.2342,0.1515,0.0431,rep_02021,rep_02021_p3,0,0.0,0.0,0
325.0,214.25,0.2523,0.184,-0.1417,rep_02021,rep_02021_p3,1,0.109,0.0791,0
360.5,1118.1875,0.215,0.1664,-0.048,rep_02021,rep_02021_p3,2,0.218,0.0,0
