match_id,player_id,window_idx,attn_weight,label,rel_position,apm,apm_variance,action_gap_mean,error_rate,pos_bin
rep_00792,rep_00792_p4,4,0.04063674435019493,0,0.5714285714285714,0.2620152235031128,-0.36990296840667725,-0.37528571486473083,-0.6555334329605103,5.0
rep_00792,rep_00792_p4,5,0.023712484166026115,0,0.7142857142857143,0.09139107167720795,-0.25678128004074097,-0.2543180584907532,-0.7869909405708313,7.0
rep_00792,rep_00792_p4,6,0.01110154576599598,0,0.8571428571428571,1.6406582593917847,0.29265573620796204,-1.064520001411438,-0.8546227812767029,8.0
rep_00792,rep_00792_p4,7,0.005476464983075857,0,1.0,1.596295952796936,-0.14423026144504547,-1.050454020500183,-0.8757027983665466,9.0
rep_00821,rep_00821_p2,0,0.29736730456352234,0,0.0,-0.44778120517730713,-0.3279659152030945,0.20142053067684174,-0.48396530747413635,
rep_00821,rep_00821_p2,1,0.27047407627105713,0,0.16666666666666666,-0.6047554016113281,-0.2650603652000427,0.35895979404449463,-0.6321111917495728,1.0
rep_00821,rep_00821_p2,2,0.12886279821395874,0,0.3333333333333333,-0.8675165772438049,-0.3346104621887207,0.6543459296226501,-0.6224494576454163,3.0
rep_00821,rep_00821_p2,3,0.1369875818490982,0,0.5,-0.0792330652475357,-0.040441907942295074,-0.12491080909967422,-0.44297632575035095,4.0
rep_00821,rep_00821_p2,4,0.084147147834301,0,0.6666666666666666,0.1732906550168991,-0.3133421242237091,-0.32183489203453064,-0.5387148857116699,6.0
rep_00821,rep_00821_p2,5,0.053641315549612045,0,0.8333333333333334,0.5759636163711548,-0.24571672081947327,-0.5665833950042725,-0.3826639652252197,8.0
rep_00821,rep_00821_p2,6,0.028519747778773308,0,1.0,0.3609772026538849,-0.35511472821235657,-0.4371761381626129,-0.4517596662044525,9.0
rep_00826,rep_00826_p8,0,0.3782149851322174,0,0.0,1.7669200897216797,0.2930522859096527,-1.11234450340271,-0.7410247325897217,
rep_00826,rep_00826_p8,1,0.2639756202697754,0,0.1111111111111111,0.4292268753051758,-0.3308964967727661,-0.4793741703033447,-0.7995803952217102,1.0
rep_00826,rep_00826_p8,2,0.13077428936958313,0,0.2222222222222222,0.10504100471735,-0.320383220911026,-0.26838406920433044,-0.7217013835906982,2.0
rep_00826,rep_00826_p8,3,0.06896855682134628,0,0.3333333333333333,1.7293827533721924,-0.11062067002058029,-1.1010916233062744,-0.9251823425292969,3.0
rep_00826,rep_00826_p8,4,0.05093476176261902,0,0.4444444444444444,2.401641845703125,0.058878060430288315,-1.3148949146270752,-0.9286956787109375,4.0
rep_00826,rep_00826_p8,5,0.040567781776189804,0,0.5555555555555556,2.6405158042907715,-0.27100855112075806,-1.3852249383926392,-0.9503613114356995,5.0
rep_00826,rep_00826_p8,6,0.0315292552113533,0,0.6666666666666666,1.8010449409484863,0.3657457232475281,-1.1292237043380737,-1.075084924697876,6.0
rep_00826,rep_00826_p8,7,0.020131362602114677,0,0.7777777777777778,1.1083109378814697,-0.33624500036239624,-0.8422771096229553,-0.8516950011253357,7.0
rep_00826,rep_00826_p8,8,0.010464001446962357,0,0.8888888888888888,1.5382837057113647,-0.09591949731111526,-1.0279483795166016,-0.8868283629417419,8.0
rep_00826,rep_00826_p8,9,0.004439419601112604,0,1.0,2.036506175994873,-0.17298460006713867,-1.2248724699020386,-0.8446682691574097,9.0
rep_00845,rep_00845_p6,0,0.14311827719211578,0,0.0,-0.679830014705658,-0.30336079001426697,0.44335582852363586,-0.3065415918827057,
rep_00845,rep_00845_p6,1,0.2422579526901245,0,0.1111111111111111,-0.4511936902999878,-0.28551629185676575,0.19579413533210754,-0.6312328577041626,1.0
rep_00845,rep_00845_p6,2,0.16949360072612762,0,0.2222222222222222,0.04020383208990097,-0.07660486549139023,-0.22055965662002563,-0.45644411444664,2.0
rep_00845,rep_00845_p6,3,0.14211097359657288,0,0.3333333333333333,0.26884016394615173,-0.18018043041229248,-0.3780989348888397,-0.5246614813804626,3.0
rep_00845,rep_00845_p6,4,0.11781501024961472,0,0.4444444444444444,-0.08264554291963577,-0.36675959825515747,-0.12491080909967422,-0.5393004417419434,4.0
rep_00845,rep_00845_p6,5,0.07086187601089478,0,0.5555555555555556,-0.04169575124979019,-0.3375120162963867,-0.16429562866687775,-0.4754747152328491,5.0
